year,vio,incarc_rate,pb1064,pw1064,pm1029,pop,avginc,density,stateid,shall
96,597.0999756,552,6.143023968,61.93959427,14.82216549,3.289633989,12.79588509,0.047898687,40,1
97,559.5,591,6.179450512,61.99123383,14.79730415,3.314259052,13.10682583,0.048257239,40,1
98,539.4000244,617,6.223008633,62.03029251,14.75766563,3.339478016,13.56786633,0.048624445,40,1
99,508.2000122,622,6.265760899,62.08629227,14.71475697,3.358043909,13.72888374,0.04889477,40,1
77,455.7999878,122,1.399533153,70.919487,17.94812775,2.446672916,12.42206478,0.025437422,41,0
78,502.3999939,122,1.437637091,70.79520416,17.76758766,2.518299103,12.95132828,0.026182098,41,0
79,545.4000244,117,1.479049802,70.652771,17.61961746,2.588012934,12.91737938,0.026906896,41,0
80,490.3999939,122,1.559999943,70.70586395,17.52256012,2.641217947,12.32696438,0.027460055,41,0
81,478.7000122,120,1.62459743,70.36203766,17.1686554,2.667984009,11.90475178,0.027738335,41,0
82,473,124,1.681662679,69.88253021,16.74701881,2.664921999,11.48409557,0.027706498,41,0
83,487.7999878,146,1.728119016,69.31555939,16.27868652,2.653058052,11.83199978,0.027583152,41,0
84,506.1000061,157,1.783212423,68.90341949,15.83031845,2.666591883,12.3384943,0.027723862,41,0
85,551.0999756,170,1.842704296,68.53308105,15.45123005,2.672647953,12.54452229,0.027786825,41,0
86,549.7000122,165,1.904021263,68.18870544,15.09511185,2.683531046,12.87325764,0.027899973,41,0
87,539.5,176,1.963865995,67.95156097,14.76735115,2.700999022,13.07694626,0.028081583,41,0
88,545.7000122,200,2.040048838,67.84963989,14.52569866,2.74130702,13.52420425,0.028500654,41,0
89,518.5999756,215,2.109642267,67.60601807,14.3150425,2.790568113,13.82926559,0.029012809,41,0
90,506.7999878,235,2.180058718,69.36436462,14.22593403,2.858546972,13.90878677,0.029775601,41,0
91,506.2999878,223,2.229828358,69.53779602,14.05751419,2.918745041,13.74718571,0.030402644,41,1
92,510.2000122,228,2.285827398,69.50073242,13.96016216,2.973933935,13.88617992,0.03097751,41,1
93,503.1000061,174,2.339042187,69.71550751,13.87936687,3.034490108,14.05835629,0.031608284,41,1
94,520.5999756,166,2.385086298,69.76753998,13.82926273,3.087141991,14.39491177,0.032156724,41,1
95,522.4000244,191,2.443098068,69.8640213,13.82364845,3.14142108,14.82487202,0.032722116,41,1
96,463.1000061,206,2.496739626,70.04882813,13.82603931,3.195086956,15.01711464,0.033281118,41,1
97,444.3999939,226,2.542292356,70.1702652,13.84819031,3.243253946,15.42812347,0.03378284,41,1
98,419.7999878,232,2.593862772,70.22414398,13.85701942,3.282054901,15.88355637,0.034187004,41,1
99,374.8999939,260,2.644569635,70.33952332,13.85324669,3.316154003,16.12088394,0.034542192,41,1
77,282.7999878,56,3.163795471,67.17241669,17.21566963,11.89359474,12.31849194,0.264501959,42,0
78,301.1000061,56,3.199437857,67.07594299,17.10898781,11.8793993,12.69003963,0.264186263,42,0
79,333.6000061,65,3.243192196,66.96770477,17.02396202,11.88797855,12.65670013,0.264377087,42,0
80,363.8999939,67,3.319749594,66.88034058,16.96696472,11.86830521,12.27255917,0.264398158,42,0
81,371.7000122,68,3.369267702,66.72967529,16.86950302,11.85857105,12.25766373,0.264181316,42,0
82,360.3999939,78,3.404364347,66.43292999,16.67714882,11.84514809,12.26738358,0.263882279,42,0
83,342.7999878,88,3.434611797,66.04167175,16.42494202,11.83772755,12.45499992,0.263716966,42,0
84,320.6000061,98,3.468075037,65.68048859,16.14493752,11.81517124,12.95800781,0.263214469,42,0
85,331.1000061,109,3.506406307,65.22521973,15.83221436,11.77085495,13.37607002,0.262227207,42,0
86,358.6000061,119,3.546906948,64.76709747,15.50296688,11.78274536,13.80407333,0.26249209,42,0
87,369.3999939,128,3.593809843,64.35544586,15.16821289,11.81086445,14.15653324,0.263118535,42,0
88,362,136,3.630355835,64.04595184,14.83700562,11.84575272,14.58596611,0.26389575,42,0
89,378.6000061,149,3.656924963,63.68746948,14.4685812,11.8660078,15.03617477,0.264346987,42,0
90,431,169,3.69371748,65.9381485,14.17471504,11.89560413,15.10512638,0.265408397,42,1
91,450,183,3.717374563,65.65979767,13.93099499,11.94316006,14.98915482,0.266469419,42,1
92,427,192,3.758799791,65.33145142,13.74149799,11.98081875,15.30049992,0.267309666,42,1
93,417.5,207,3.796507597,65.0612793,13.58997345,12.02212811,15.30337906,0.268231332,42,1
94,426.7000122,216,3.840459108,64.89409637,13.4372673,12.04254532,15.36460781,0.268686861,42,1
95,427.2999878,235,3.879622459,64.81328583,13.32592201,12.04477978,15.52465153,0.26873672,42,1
96,480.2999878,268,3.933267117,64.82384491,13.24390221,12.03800774,15.77213001,0.268585622,42,1
97,442.1000061,286,3.97685957,64.85113525,13.19228363,12.01588821,16.20002747,0.268092096,42,1
98,420.5,291,4.023893833,64.9152832,13.1332016,12.00232887,16.72734642,0.267789572,42,1
99,420.5,303,4.074289799,65.01945496,13.0557518,11.99401569,17.11416245,0.267604083,42,1
77,301.6000061,53,1.43428278,71.38422394,17.73505592,0.950231016,11.51457596,0.905844629,44,0
78,348.1000061,56,1.48158884,71.46286774,17.6277771,0.951816022,11.75490379,0.907355607,44,0
79,375.1000061,56,1.540224433,71.53109741,17.60883141,0.950380981,11.79234028,0.90598762,44,0
80,408.5,63,1.599645019,70.9278183,17.41544151,0.948773026,11.77807808,0.899310887,44,0
81,441.7000122,65,1.699462891,70.77565765,17.4164505,0.953006983,11.85323906,0.903324187,44,0
82,401.7999878,72,1.786462903,70.36920166,17.29796219,0.954176009,11.97635937,0.904432237,44,0
83,355.2000122,82,1.866839051,69.90587616,17.11523628,0.956376016,12.43900013,0.906517506,44,0
84,334.7000122,92,1.951864004,69.58003235,16.90350723,0.961901009,13.154603,0.911754489,44,0
85,346.6000061,92,2.035811901,69.17230225,16.70788002,0.968949974,13.59830952,0.91843605,44,0
86,335.5,99,2.11686182,68.66371155,16.42361069,0.977343023,14.16858292,0.926391482,44,0
87,359.7000122,103,2.20219636,68.25656128,16.13253021,0.989602983,14.60292625,0.938012302,44,0
88,396.7000122,100,2.29050684,67.86525726,15.8006134,0.996416986,15.38418198,0.944471061,44,0
89,378,118,2.391709566,67.38249207,15.43433571,1.000664949,15.78457069,0.948497593,44,0
90,431.8999939,146,2.479174376,69.39707184,15.12110233,1.004649043,15.38782883,0.961386621,44,0
91,462,157,2.528710365,68.82857513,14.80861378,1.003990054,14.88535309,0.960756004,44,0
92,394.5,173,2.547845125,68.26461792,14.51291275,1.000571012,15.09246922,0.957484186,44,0
93,401.7000122,170,2.58164525,67.6946106,14.25882816,0.997852027,15.25239277,0.954882324,44,0
94,375.5,172,2.639488935,67.31687927,13.99721336,0.993412018,15.29606342,0.950633466,44,0
95,368,186,2.685899496,67.00868988,13.80606365,0.989202976,15.72608376,0.946605742,44,0
96,347.2000122,186,2.747257233,66.90131378,13.64862156,0.987857997,15.95310497,0.945318639,44,0
97,333.5,205,2.823400259,66.84111023,13.5624733,0.986966014,16.54343987,0.944465101,44,0
98,312.1000061,213,2.905323744,66.89433289,13.43732548,0.987703979,17.12022018,0.945171237,44,0
99,286.6000061,220,2.957654238,66.86559296,13.32947826,0.990818977,17.54232979,0.948152184,44,0
77,636.2000122,230,10.54650497,52.76060486,19.6920929,2.991683006,9.344496727,0.098980412,45,0
78,637.5999756,239,10.53142452,52.74525452,19.42306519,3.044364929,9.678352356,0.100723408,45,0
79,678.2999878,243,10.55307198,52.71151352,19.23501015,3.090265989,9.664367676,0.102242053,45,0
80,660,237,10.65547276,52.53884125,19.01045227,3.134501934,9.422945976,0.103781149,45,0
81,640.4000244,238,10.73264503,52.67374039,19.00076485,3.179234982,9.481495857,0.10526222,45,0
82,720,251,10.70938015,52.60826111,18.74895859,3.207617998,9.361271858,0.106201962,45,0
83,616.7999878,270,10.67708969,52.49292374,18.45693588,3.234074116,9.774999619,0.107077904,45,0
84,624.5,276,10.66808796,52.40158463,18.20868874,3.271861076,10.46269035,0.108329013,45,0
85,631,284,10.57847404,52.28647232,17.73742294,3.303208113,10.80271626,0.109366879,45,0
86,674.5999756,294,10.57243252,52.12663651,17.5118885,3.342768908,11.14252186,0.110676721,45,0
87,664.9000244,324,10.55782795,51.99230576,17.18068314,3.380506039,11.45011139,0.111926161,45,0
88,741.2000122,344,10.52017689,51.79146576,16.7684269,3.412091017,11.82589054,0.112971924,45,0
89,813.7000122,369,10.52499866,51.61835861,16.46840858,3.456769943,11.9117012,0.114451207,45,0
90,976.5999756,416,10.55408001,53.26235962,16.11128044,3.499063969,12.23010063,0.116205506,45,0
91,972.5,451,10.60980988,53.13959503,15.8224678,3.559469938,11.9949789,0.11821162,45,0
92,944.5,473,10.70237064,52.9180336,15.58381176,3.600575924,12.18715,0.119576767,45,0
93,1023.400024,486,10.77279568,52.67148972,15.26661015,3.634506941,12.26764488,0.12070363,45,0
94,1030.5,488,10.80367565,52.49868011,14.97257805,3.666455984,12.55699158,0.121764675,45,0
95,981.9000244,494,10.8607893,52.41994095,14.7353344,3.699943066,12.73534203,0.122876793,45,0
96,996.9000244,515,10.90344524,52.34179306,14.5941906,3.738974094,12.95590496,0.12417303,45,0
97,990.2999878,532,10.91851711,52.31547546,14.45755768,3.790066004,13.27946377,0.125869811,45,1
98,903.2000122,536,10.94596863,52.4809227,14.34470177,3.839577913,13.77499485,0.127514124,45,1
99,847.0999756,550,11.00561142,52.61976242,14.26800442,3.885735989,14.07572365,0.129047051,45,1
77,189.1000061,70,2.339210987,66.82024384,18.6216011,0.68848002,10.44104481,0.009064315,46,0
78,163.5,76,2.42382884,66.51689148,18.47265434,0.688579977,11.22621632,0.009065631,46,0
79,159.1000061,74,2.491668224,66.15407562,18.27906227,0.688333988,11.19277573,0.009062393,46,0
80,126.8000031,77,2.524422884,65.82939148,18.09102058,0.690850973,9.843677521,0.00909589,46,0
81,104.8000031,88,2.544487953,65.59053802,17.86057663,0.689568996,10.35829544,0.00907901,46,0
82,99,97,2.514135838,65.31048584,17.56072426,0.690614998,10.23227978,0.009092782,46,0
83,120,109,2.519390821,65.02333832,17.23168564,0.692984998,10.19499969,0.009123987,46,0
84,147.5,115,2.55077529,64.72328949,16.89535522,0.697238982,11.14262104,0.009179995,46,0
85,136.6000061,127,2.593929052,64.37070465,16.54796791,0.698400021,11.05829239,0.009195281,46,0
86,124.6999969,146,2.641167879,63.97755814,16.17704582,0.695980012,11.34977341,0.009163419,46,1
87,119.6999969,160,2.695239782,63.83106232,15.88338089,0.696042001,11.59130859,0.009164236,46,1
88,113.6999969,160,2.758011103,63.62805557,15.56117058,0.698148012,11.625494,0.009191963,46,1
89,135.5,143,2.845020294,63.37601471,15.28080654,0.696690977,11.85790062,0.00917278,46,1
90,162.8000031,175,2.93425703,65.53575897,15.03602123,0.696667016,12.37335682,0.00917899,46,1
91,182.1999969,187,2.979278564,65.7144928,14.97694016,0.701444983,12.39849091,0.009241943,46,1
92,194.5,191,3.050100327,65.68171692,14.94049644,0.708697975,12.75585938,0.009337505,46,1
93,208.3999939,208,3.075288534,66.01141357,14.89561081,0.716257989,12.79128551,0.009437113,46,1
94,227.6000061,216,3.10855031,66.32099915,14.83462811,0.723038018,13.17590427,0.009526444,46,1
95,207.5,236,3.149600744,66.66410065,14.85353279,0.72825098,12.98059177,0.009595128,46,1
96,177.1999969,252,3.297938108,66.77263641,14.82553005,0.730699003,13.80235958,0.009627381,46,1
97,197.3999939,284,3.394380569,66.68710327,14.84932041,0.730854988,13.83960629,0.009629437,46,1
98,154.3000031,303,3.438749075,66.67903137,14.87323952,0.730789006,14.53691196,0.009628568,46,1
99,167.3999939,329,3.544922829,66.76824188,14.86346912,0.733133018,14.97451782,0.009659451,46,1
77,389.5,114,5.279520035,62.26670074,17.92342758,4.422921181,10.04155254,0.107019961,47,0
78,382.6000061,127,5.289421082,62.18872833,17.75092316,4.486312866,10.53555965,0.108553842,47,0
79,414,134,5.319052219,62.10575867,17.58942223,4.560473919,10.45189571,0.110348292,47,0
80,458.1000061,151,5.422876835,62.40075684,17.60597038,4.600252151,10.05767059,0.111778684,47,0
81,412.6000061,153,5.45652914,62.45888138,17.52083778,4.62766695,10.07881546,0.112444833,47,0
82,421.1000061,171,5.478489876,62.40518951,17.35298157,4.646042824,10.00523949,0.112891331,47,0
83,402,173,5.497005939,62.30477905,17.13182449,4.65975523,10.27600002,0.113224521,47,0
84,445.3999939,187,5.512829781,62.22468185,16.87780762,4.686739922,10.98342705,0.11388021,47,0
85,474.3999939,154,5.548527718,62.12678146,16.61646461,4.715287209,11.34072208,0.114573851,47,0
86,539.5999756,149,5.570520878,61.90892029,16.29839134,4.738712788,11.81245518,0.115143068,47,0
87,533.5,157,5.608800411,61.80702972,16.01231956,4.782929897,12.1981926,0.116217472,47,0
88,532.7000122,156,5.648222923,61.55821228,15.74160576,4.82243681,12.5542202,0.117177427,47,0
89,548.9000244,157,5.677437782,61.36977768,15.46622753,4.854461193,12.75404835,0.117955558,47,0
90,670.4000244,213,5.716466427,63.34099197,15.22171211,4.890625954,12.81760216,0.11864692,47,0
91,725.9000244,207,5.761826515,63.22644043,14.9708519,4.946886063,12.79469299,0.120011784,47,0
92,746.2000122,227,5.822478294,63.03001022,14.76346493,5.013998985,13.37639999,0.121639952,47,0
93,765.7999878,234,5.89187336,62.8332634,14.56281185,5.08566618,13.60154915,0.123378605,47,0
94,747.9000244,250,5.952993393,62.74009323,14.34965611,5.163015842,13.90771198,0.125255123,47,0
95,771.5,276,5.998586655,62.71865463,14.18382359,5.241168022,14.25719929,0.127151087,47,1
96,774,287,6.064973831,62.72005844,14.05569458,5.313576221,14.2557497,0.12890771,47,1
97,789.7000122,292,6.108415127,62.71155548,13.91433144,5.378433228,14.48544598,0.130481154,47,1
98,715,309,6.169424057,62.66996384,13.82286739,5.432679176,15.02754498,0.131797165,47,1
99,694.9000244,325,6.246919155,62.68461609,13.73677731,5.483534813,15.27770329,0.133030936,47,1
77,407.7000122,167,4.556185246,64.41233826,19.13759232,13.19305515,11.47347641,0.050329428,48,0
78,435.2999878,176,4.580186844,64.365448,19.00237846,13.50043106,12.08953571,0.051502023,48,0
79,507.8999939,189,4.601943016,64.35475159,18.85813332,13.88837337,12.25058746,0.052981962,48,0
80,550.2999878,196,4.74443531,64.19213104,18.7691021,14.3382082,12.0380125,0.054722436,48,0
81,532.4000244,210,4.8059268,64.27479553,18.6723423,14.7463131,12.48453522,0.056279987,48,0
82,577.0999756,210,4.883738518,64.29493713,18.50900841,15.33141041,12.34375095,0.058513034,48,0
83,512.2000122,237,4.936254978,64.24526978,18.27985001,15.75167847,12.30300045,0.06011701,48,0
84,505,221,4.970795155,64.065979,17.99722099,16.00707626,12.84676361,0.061091751,48,0
85,550,226,5.008518696,63.84796906,17.72400284,16.2727356,13.14549637,0.062105644,48,0
86,658.9000244,226,5.036672592,63.58150482,17.42072105,16.56111145,12.87598515,0.063206248,48,0
87,631.0999756,228,5.067044735,63.24954224,17.10954285,16.62179947,12.70422173,0.063437864,48,0
88,652.5999756,231,5.099752426,62.91941071,16.80552483,16.66702461,12.90280819,0.063610472,48,0
89,658.5,240,5.170433521,62.83882523,16.57695007,16.80673409,13.10736847,0.06414368,48,0
90,761.4000244,257,5.237154484,63.59877396,16.39978218,17.04471397,13.30299664,0.065077521,48,0
91,840.0999756,290,5.293085575,63.41392136,16.09501457,17.33990479,13.26764965,0.066204578,48,0
92,806.2999878,297,5.372057915,63.26108932,15.86728573,17.65047836,13.5936594,0.06739036,48,0
93,762.0999756,344,5.464687824,63.14571381,15.67055607,17.99676323,13.65942478,0.068712495,48,0
94,706.5,385,5.533391476,63.02897263,15.48554707,18.33831978,13.83648014,0.070016563,48,0
95,663.9000244,637,5.657364368,62.94486618,15.35953522,18.67970657,14.07800388,0.071319997,48,0
96,644.4000244,677,5.734716892,62.76499557,15.27718258,19.00624084,14.32369518,0.072566718,48,0
97,602.5,686,5.80788517,62.65525436,15.21333504,19.35542679,15.04558754,0.073899932,48,1
98,564.5999756,717,5.868867397,62.59028244,15.17075443,19.71238899,15.75952339,0.07526283,48,1
99,560.2999878,724,5.940264702,62.56689072,15.13230705,20.04414177,16.04673195,0.076529473,48,1
77,240,60,1.209235907,68.27696228,19.72692871,1.319511056,10.40323257,0.01607278,49,0
78,271.7999878,64,1.228289008,67.78931427,19.42922592,1.367511988,10.75864792,0.016657475,49,0
79,304.2000122,69,1.245142579,67.27177429,19.15480423,1.420238972,10.68239212,0.017299734,49,0
80,303.2999878,68,1.291190028,67.01034546,19.00617599,1.472594976,10.23297596,0.017942503,49,0
81,298.6000061,64,1.307977915,66.58288574,18.80883026,1.515468955,10.18183994,0.018464891,49,0
82,285.7000122,73,1.328164458,66.35605621,18.58134079,1.558315992,10.12082386,0.01898695,49,0
83,256,77,1.343938589,66.02114868,18.34835052,1.594938993,10.33300018,0.019433176,49,0
84,244.1999969,77,1.370180488,66.07266998,18.13749313,1.622341037,10.77244663,0.01976705,49,0
85,267.3999939,84,1.400931358,66.19875336,17.96839333,1.642907023,10.96939564,0.020017631,49,0
86,266.7000122,98,1.434355021,66.40424347,17.80173302,1.662837982,11.13343143,0.020260476,49,0
87,229.8000031,108,1.465036631,66.56534576,17.69997787,1.67811501,11.08352566,0.020446615,49,1
88,243.1000061,110,1.508317351,66.91208649,17.67160034,1.689365983,11.07735252,0.0205837,49,1
89,258.7999878,115,1.551527739,67.36006165,17.74229813,1.705867052,11.22353077,0.020784752,49,1
90,283.8999939,137,1.612802505,69.30893707,17.91727257,1.729722023,11.42695236,0.021051042,49,1
91,286.7999878,142,1.655077696,69.74520874,18.00562286,1.771940947,11.44819069,0.021564856,49,1
92,290.5,149,1.685371041,70.19036102,18.09230614,1.821498036,11.61133957,0.022167973,49,1
93,301,146,1.705656648,70.48416138,18.16856384,1.875993013,11.73435879,0.022831189,49,1
94,304.5,152,1.769082189,70.66014862,18.20832062,1.930436015,12.03686428,0.023493769,49,1
95,328.7999878,157,1.801672816,70.82185364,18.23870659,1.976773977,12.33313179,0.024057711,49,1
96,331.8999939,174,1.826477766,70.83149719,18.2247715,2.022253036,12.67142487,0.024611199,49,1
97,334,195,1.859109879,70.61508942,18.18338013,2.065397024,13.13787556,0.02513627,49,1
98,314.2000122,205,1.884162426,70.37374115,18.1540947,2.100562096,13.61980057,0.025564235,49,1
99,275.5,205,1.921227694,70.28897858,18.15599823,2.129836082,13.91904736,0.025920503,49,1
77,149.5,64,0.248206556,73.13677216,18.6646862,0.491928995,10.15827656,0.053083953,50,1
78,166.3000031,57,0.265805811,73.33690643,18.50201225,0.498108,10.75100803,0.053750727,50,1
79,184.1999969,76,0.283949256,73.56224823,18.37062645,0.505371988,10.77431583,0.054534584,50,1
80,178.8000031,62,0.297351927,73.71888733,18.25943756,0.512524009,10.52071762,0.055270568,50,1
81,128,67,0.326606601,73.7516098,18.06634903,0.515604973,10.64983177,0.055602826,50,1
82,126.9000015,76,0.346749306,73.62413025,17.79228592,0.519106984,10.61618328,0.055980481,50,1
83,132.6000061,84,0.367852211,73.46094513,17.48415756,0.523307979,10.96800041,0.056433517,50,1
84,145.1000061,72,0.385069609,73.23557281,17.14414215,0.526657999,11.55403233,0.056794781,50,1
85,147.6999969,74,0.409788907,73.03449249,16.81851387,0.530028999,12.032444,0.05715831,50,1
86,149.1999969,82,0.429543763,72.81028748,16.47920227,0.534054995,12.58237743,0.057592474,50,1
87,136.5,81,0.448106796,72.68566132,16.13721275,0.540273011,13.14798355,0.058263022,50,1
88,142.3000031,91,0.468199193,72.68874359,15.7834425,0.549766004,13.63787365,0.059286747,50,1
89,132.8000031,98,0.48915273,72.66876984,15.3789053,0.557699025,14.06615067,0.060142241,50,1
90,127.1999969,109,0.504848301,74.67220306,15.05794239,0.564526021,13.75791073,0.061036438,50,1
91,116.8000031,117,0.515392125,74.63558197,14.78256702,0.567140996,13.31735802,0.061319169,50,1
92,109.5,124,0.547784209,74.64704895,14.56846428,0.57011497,13.69802952,0.061640717,50,1
93,114.1999969,151,0.611145556,74.63292694,14.41052628,0.574003994,13.6318655,0.062061194,50,1
94,96.90000153,154,0.626014829,74.74330902,14.27033997,0.57889998,13.81161594,0.062590547,50,1
95,118.3000031,168,0.644616663,74.98331451,14.18259621,0.582826972,13.96878529,0.063015133,50,1
96,121.1999969,179,0.674680054,75.23706055,14.13041973,0.586351991,14.15732479,0.06339626,50,1
97,119.6999969,136,0.693943083,75.6532135,14.06878281,0.588665009,14.50718117,0.063646339,50,1
98,106.3000031,140,0.699144423,76.06671143,13.97560692,0.590578973,15.1589098,0.063853286,50,1
99,113.8000031,188,0.710580409,76.52574921,13.8245697,0.593739986,15.45530987,0.064195044,50,1
77,290,126,7.212072372,61.69657135,19.11181641,5.193111897,11.82364845,0.13054581,51,0
78,286.3999939,142,7.28259325,61.70030594,18.95785332,5.270237923,12.28512001,0.132484615,51,0
79,301,157,7.350000858,61.62537384,18.73099709,5.307944775,12.34113979,0.133432508,51,0
80,307.2000122,158,7.455739498,61.25582123,18.49745178,5.368333817,12.30278397,0.13520889,51,0
81,321.7000122,161,7.595535278,61.26047134,18.49886894,5.444106102,12.37493515,0.137117326,51,0
82,309.1000061,165,7.635979176,61.07048416,18.27601433,5.492773056,12.46139908,0.138343066,51,0
83,292.5,177,7.699035645,60.80208206,18.05133438,5.564658165,12.93599987,0.140153587,51,0
84,295.6000061,177,7.744026184,60.61091232,17.77940941,5.643859863,13.7117815,0.14214839,51,0
85,294.7000122,185,7.753279209,60.34414673,17.42692566,5.715156078,14.1548357,0.143944085,51,0
86,306,204,7.78455019,60.05883789,17.15423203,5.811690807,14.75943279,0.146375462,51,0
87,295,215,7.824243069,59.7648735,16.88983345,5.932267189,15.20016384,0.149412319,51,0
88,299.2000122,217,7.849759579,59.50568008,16.5181179,6.036911011,15.62415218,0.152047932,51,0
89,312.5,230,7.874145985,59.1740303,16.21835518,6.120232105,15.88333988,0.154146478,51,0
90,350.6000061,263,7.940564156,60.5539093,15.99019623,6.213525772,15.6499567,0.156915143,51,0
91,373.2000122,279,8.047801018,60.14424515,15.62398148,6.283853054,15.41825199,0.158691183,51,0
92,374.8999939,311,8.207334518,59.77763748,15.35561085,6.383315086,15.59514999,0.161202967,51,0
93,372.2000122,327,8.324734688,59.48880005,15.06808853,6.464795113,15.69059753,0.163260654,51,0
94,357.7000122,346,8.43007946,59.22881317,14.75349236,6.536770821,15.93244743,0.165078312,51,0
95,361.5,406,8.545758247,58.98551178,14.51696873,6.601391792,15.99422359,0.166710243,51,0
96,341.2999878,410,8.667808533,58.81138992,14.35268593,6.665491104,16.18932533,0.168328986,51,1
97,345.2000122,404,8.791425705,58.63679504,14.2296648,6.732878208,16.61982346,0.170030758,51,1
98,325.7000122,407,8.892635345,58.44238281,14.16774368,6.789225101,17.33345985,0.171453729,51,1
99,314.7000122,399,9.045802116,58.35429001,14.14416504,6.87291193,17.81681252,0.173567161,51,1
77,374.8999939,109,2.462493896,70.13207245,18.69276047,3.776050091,12.87580872,0.056722999,53,1
78,405.2999878,118,2.554027557,70.02095032,18.53796387,3.889072895,13.57933617,0.058420807,53,1
79,434.6000061,112,2.639415503,69.86416626,18.38804436,4.017632008,13.6719799,0.06035199,53,1
80,464.2999878,113,2.790565252,69.74776459,18.30524445,4.154677868,13.19381714,0.062466025,53,1
81,447.2999878,106,2.906936169,69.48921204,18.07633781,4.235731125,13.04568768,0.063684672,53,1
82,406.3999939,125,3.004598379,69.02333832,17.69891357,4.276545048,12.82879162,0.064298309,53,1
83,371.7999878,148,3.077550888,68.45677185,17.30402946,4.300270081,13.1239996,0.064655021,53,1
84,406.3999939,155,3.167497396,68.0114212,16.87810898,4.343649864,13.44613934,0.065307245,53,1
85,425.3999939,156,3.257086515,67.51829529,16.48422432,4.400097847,13.64738846,0.066155948,53,1
86,437,156,3.351231098,67.07537842,16.07973671,4.452722073,14.10949802,0.066947155,53,1
87,439.5,147,3.447743893,66.68768311,15.73394012,4.531890869,14.29509926,0.068137467,53,1
88,466.3999939,134,3.552495718,66.40105438,15.44902039,4.639893055,14.54133987,0.069761284,53,1
89,471.7000122,124,3.653313875,66.05813599,15.15278912,4.746321201,14.99200916,0.071361445,53,1
90,501.6000061,142,3.758238554,67.43530273,15.01958847,4.900780201,15.25981236,0.07360518,53,1
91,522.5999756,162,3.841731071,67.49375916,14.75479031,5.013442993,15.27863121,0.075297274,53,1
92,534.5,182,3.942509651,67.4704895,14.59812069,5.139010906,15.56106949,0.077183187,53,1
93,514.5999756,192,4.024598122,67.56084442,14.44363117,5.247704029,15.44324589,0.078815661,53,1
94,511.2999878,196,4.122517109,67.50073242,14.29446793,5.334896088,15.53596783,0.080125198,53,1
95,484.2999878,201,4.223273754,67.51687622,14.25477028,5.431024075,15.61621189,0.081568956,53,1
96,431.2000122,212,4.30997467,67.46822357,14.2560854,5.509963036,16.05724525,0.082754537,53,1
97,440.7000122,225,4.411962509,67.4980545,14.28722382,5.604104996,16.64404106,0.084168471,53,1
98,428.5,233,4.507359028,67.48535919,14.29699326,5.687831879,17.4617691,0.085425973,53,1
99,377.2999878,247,4.602490902,67.4876709,14.33652306,5.756361008,18.16724014,0.086455218,53,1
77,152.3000031,71,1.234639049,70.00751495,17.46271706,1.908087969,9.951132774,0.079272456,54,0
78,167.6999969,67,1.230220556,69.93727112,17.32306671,1.923395038,10.24218369,0.079908393,54,0
79,168.1000061,63,1.223903894,69.9000473,17.21466827,1.942145944,10.19670391,0.080687411,54,0
80,183.6999969,66,1.234530568,69.99721527,17.1368618,1.95134902,9.879947662,0.08090505,54,0
81,174.8000031,64,1.244809031,70.06486511,16.94158173,1.954115033,9.717135429,0.081019737,54,0
82,174.8000031,80,1.245944023,70.06021118,16.70747757,1.949605942,9.741047859,0.080832787,54,0
83,171.8000031,77,1.249315619,70.0163269,16.46119881,1.945065022,9.626000404,0.080644518,54,0
84,168.1999969,83,1.24796319,69.93817902,16.17927361,1.927700996,9.989902496,0.079924583,54,0
85,166,82,1.251974463,69.94442749,15.91076946,1.906828046,10.12673569,0.079059169,54,0
86,164.5,89,1.25651443,69.83031464,15.62010193,1.882349968,10.42077541,0.07804428,54,0
87,137.3000031,77,1.260242581,69.7978363,15.31127357,1.857578993,10.48014927,0.077017248,54,0
88,131.3999939,77,1.263296962,69.75769806,15.02160168,1.830211043,10.70013618,0.075882539,54,0
89,146.6999969,78,1.269158006,69.71595764,14.71848106,1.806552052,10.8637867,0.074901611,54,0
90,169.3000031,84,1.286094546,72.5830307,14.48550892,1.792480946,11.10919857,0.074416943,54,1
91,191,85,1.298623323,72.64382172,14.39891434,1.798212051,11.12508869,0.074654877,54,1
92,211.5,83,1.318277478,72.634758,14.3414259,1.805462003,11.44377995,0.074955873,54,1
93,208.3999939,92,1.340671778,72.55381012,14.27117062,1.816179037,11.52283573,0.075400792,54,1
94,215.8000031,98,1.350461125,72.56207275,14.16493893,1.818490028,11.70153618,0.075496741,54,1
95,210.1999969,106,1.349255204,72.45067596,14.09115887,1.820559978,11.71510124,0.075582683,54,1
96,210.1000061,136,1.364883542,72.55532074,14.01090622,1.818982959,11.78940964,0.075517215,54,1
97,218.6999969,149,1.370905757,72.64450836,13.90546799,1.815587997,12.04056931,0.075376257,54,1
98,248.6000061,174,1.38876009,72.74287415,13.76887131,1.811687946,12.35136509,0.075214349,54,1
99,350.6000061,192,1.39158833,72.9413147,13.58250046,1.806928039,12.51075745,0.07501673,54,1
77,131.5,71,1.592623591,69.68518829,18.59392357,4.626516819,12.1935482,0.084946334,55,0
78,132.1999969,72,1.636831999,69.62133026,18.49491692,4.646109104,12.67017555,0.085306056,55,0
79,166.1000061,73,1.695498347,69.51105499,18.38055801,4.682812214,12.73353195,0.085979953,55,0
